id,type,no. of threads,number of bins,total spaces,average waste,time,bin Capacity,number of objects
-1,FFDP,10,748,286981.0,383.66443,34014900,500,1000
-1,FFDP,10,748,286981.0,383.66443,16223800,500,1000
-1,FFDP,10,748,286981.0,383.66443,73734100,500,1000
-1,FFDP,10,748,286981.0,383.66443,45096300,500,1000
-1,FFDP,10,748,286981.0,383.66443,10286300,500,1000
-1,FFDP,10,748,286981.0,383.66443,5872100,500,1000
-1,FFDP,10,748,286981.0,383.66443,6145200,500,1000
-1,FFDP,10,748,286981.0,383.66443,6237000,500,1000
-1,FFDP,10,748,286981.0,383.66443,7917100,500,1000
-1,FFDP,10,748,286981.0,383.66443,6028300,500,1000
-1,FFDP,10,748,286981.0,383.66443,4777900,500,1000
-1,FFDP,10,748,286981.0,383.66443,6589800,500,1000
-1,FFDP,10,748,286981.0,383.66443,7908200,500,1000
-1,FFDP,10,748,286981.0,383.66443,12086800,500,1000
-1,FFDP,10,748,286981.0,383.66443,8190200,500,1000
-1,FFDP,10,748,286981.0,383.66443,5844000,500,1000
-1,FFDP,10,748,286981.0,383.66443,6819900,500,1000
-1,FFDP,10,748,286981.0,383.66443,8057100,500,1000
-1,FFDP,10,748,286981.0,383.66443,16921200,500,1000
-1,FFDP,10,748,286981.0,383.66443,115455400,500,1000
-1,FFDP,10,748,286981.0,383.66443,43416400,500,1000
-1,FFDP,10,748,286981.0,383.66443,58776300,500,1000
-1,FFDP,10,748,286981.0,383.66443,29441300,500,1000
-1,FFDP,10,748,286981.0,383.66443,9936200,500,1000
-1,FFDP,10,748,286981.0,383.66443,9170900,500,1000
-1,FFDP,10,748,286981.0,383.66443,5970500,500,1000
-1,FFDP,10,748,286981.0,383.66443,6470500,500,1000
-1,FFDP,10,748,286981.0,383.66443,7810200,500,1000
-1,FFDP,10,748,286981.0,383.66443,2632800,500,1000
-1,FFDP,10,748,286981.0,383.66443,3116200,500,1000
