id,type,no. of threads,number of bins,total spaces,average waste,time,bin Capacity,number of objects
79,FFDP,3,61339,4.41E+07,719.0123,1244958600,1000,100000
80,FFDP,3,61339,4.41E+07,719.0123,1266137700,1000,100000
81,FFDP,3,61339,4.41E+07,719.0123,1244732900,1000,100000
82,FFDP,3,61339,4.41E+07,719.0123,1246510500,1000,100000
83,FFDP,3,61339,4.41E+07,719.0123,1265969500,1000,100000
84,FFDP,3,61339,4.41E+07,719.0123,1236683000,1000,100000
85,FFDP,3,61339,4.41E+07,719.0123,1300178500,1000,100000
86,FFDP,3,61339,4.41E+07,719.0123,1256852900,1000,100000
87,FFDP,3,61339,4.41E+07,719.0123,1297818200,1000,100000
88,FFDP,3,61339,4.41E+07,719.0123,1272362300,1000,100000
89,FFDP,3,61339,4.41E+07,719.0123,1277211600,1000,100000
90,FFDP,3,61339,4.41E+07,719.0123,1315139500,1000,100000
91,FFDP,4,61339,4.41E+07,719.0123,1292205600,1000,100000
92,FFDP,4,61339,4.41E+07,719.0123,1285840200,1000,100000
93,FFDP,4,61339,4.41E+07,719.0123,1290514200,1000,100000
94,FFDP,4,61339,4.41E+07,719.0123,1353204500,1000,100000
95,FFDP,4,61339,4.41E+07,719.0123,1271091200,1000,100000
96,FFDP,4,61339,4.41E+07,719.0123,1259564500,1000,100000
97,FFDP,4,61339,4.41E+07,719.0123,1329038800,1000,100000
98,FFDP,4,61339,4.41E+07,719.0123,1286805800,1000,100000
99,FFDP,4,61339,4.41E+07,719.0123,1290957000,1000,100000
100,FFDP,4,61339,4.41E+07,719.0123,1255238300,1000,100000
101,FFDP,4,61339,4.41E+07,719.0123,1266036800,1000,100000
102,FFDP,4,61339,4.41E+07,719.0123,1325341200,1000,100000
103,FFDP,4,61339,4.41E+07,719.0123,1340876500,1000,100000
104,FFDP,4,61339,4.41E+07,719.0123,1276274200,1000,100000
105,FFDP,4,61339,4.41E+07,719.0123,1297356100,1000,100000
106,FFDP,4,61339,4.41E+07,719.0123,1301692200,1000,100000
107,FFDP,4,61339,4.41E+07,719.0123,1283457400,1000,100000
108,FFDP,4,61339,4.41E+07,719.0123,1267675400,1000,100000
109,FFDP,4,61339,4.41E+07,719.0123,1262237900,1000,100000
110,FFDP,4,61339,4.41E+07,719.0123,1264839500,1000,100000
111,FFDP,4,61339,4.41E+07,719.0123,1228539600,1000,100000
112,FFDP,4,61339,4.41E+07,719.0123,1302314600,1000,100000
113,FFDP,4,61339,4.41E+07,719.0123,1337169600,1000,100000
114,FFDP,4,61339,4.41E+07,719.0123,1293367500,1000,100000
115,FFDP,4,61339,4.41E+07,719.0123,1298343500,1000,100000
116,FFDP,4,61339,4.41E+07,719.0123,1252326600,1000,100000
117,FFDP,4,61339,4.41E+07,719.0123,1211602700,1000,100000
118,FFDP,4,61339,4.41E+07,719.0123,1244302000,1000,100000
119,FFDP,4,61339,4.41E+07,719.0123,1247486900,1000,100000
120,FFDP,4,61339,4.41E+07,719.0123,1219020700,1000,100000
121,FFDP,5,61339,4.41E+07,719.0123,1241213100,1000,100000
122,FFDP,5,61339,4.41E+07,719.0123,1281301900,1000,100000
123,FFDP,5,61339,4.41E+07,719.0123,1281308700,1000,100000
124,FFDP,5,61339,4.41E+07,719.0123,1266324300,1000,100000
125,FFDP,5,61339,4.41E+07,719.0123,1290969700,1000,100000
126,FFDP,5,61339,4.41E+07,719.0123,1263002700,1000,100000
127,FFDP,5,61339,4.41E+07,719.0123,1332899200,1000,100000
128,FFDP,5,61339,4.41E+07,719.0123,1266154100,1000,100000
129,FFDP,5,61339,4.41E+07,719.0123,1315517300,1000,100000
130,FFDP,5,61339,4.41E+07,719.0123,1352581300,1000,100000
131,FFDP,5,61339,4.41E+07,719.0123,1226328400,1000,100000
