id,type,no. of threads,number of bins,total spaces,average waste,time,bin Capacity,number of objects
-1,FFDP,2,61339,4.4103496E7,719.0123,1196264000,1000,100000
-1,FFDP,2,61339,4.4103496E7,719.0123,1307949400,1000,100000
-1,FFDP,2,61339,4.4103496E7,719.0123,1240660700,1000,100000
-1,FFDP,2,61339,4.4103496E7,719.0123,1158912300,1000,100000
-1,FFDP,2,61339,4.4103496E7,719.0123,1261043300,1000,100000
-1,FFDP,2,61339,4.4103496E7,719.0123,1209351800,1000,100000
-1,FFDP,2,61339,4.4103496E7,719.0123,1240380800,1000,100000
-1,FFDP,2,61339,4.4103496E7,719.0123,1263710600,1000,100000
-1,FFDP,2,61339,4.4103496E7,719.0123,1211208500,1000,100000
-1,FFDP,2,61339,4.4103496E7,719.0123,1256649700,1000,100000
-1,FFDP,2,61339,4.4103496E7,719.0123,1235321300,1000,100000
-1,FFDP,2,61339,4.4103496E7,719.0123,1239081400,1000,100000
-1,FFDP,2,61339,4.4103496E7,719.0123,1209489000,1000,100000
-1,FFDP,2,61339,4.4103496E7,719.0123,1216822400,1000,100000
-1,FFDP,2,61339,4.4103496E7,719.0123,1185037700,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1269343500,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1252845100,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1204927800,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1259562800,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1211222000,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1221373000,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1270681700,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1201556300,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1280716400,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1191512900,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1280424900,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1264901400,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1197933500,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1171242800,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1225100700,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1253932600,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1238608800,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1244394900,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1220524500,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1259900800,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1249733000,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1216810700,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1177883000,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1183939300,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1205180300,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1207923300,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1266970500,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1204519000,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1180424700,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1208203100,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1187725400,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1242378400,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1213370500,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1201131600,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1234427100,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1247544400,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1217925300,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1207597700,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1199253500,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1237576600,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1221579700,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1276712400,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1229550200,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1256901400,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1223671200,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1261009400,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1230129700,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1211262900,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1178410900,1000,100000
-1,FFDP,3,61339,4.4103496E7,719.0123,1220650200,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1158789800,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1197614900,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1171771800,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1178836300,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1182956400,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1210757800,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1183633200,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1249875600,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1255957300,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1387441700,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1346380500,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1267935400,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1282190000,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1230055300,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1209849800,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1272031300,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1287835600,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1203500300,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1203731600,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1197024900,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1178451000,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1196599700,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1205062600,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1207713300,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1293401000,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1262870700,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1185919500,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1278402300,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1222467200,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1190359700,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1259035200,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1219740600,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1253770600,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1370696500,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1222763300,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1236405300,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1292148100,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1253567700,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1226775900,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1230035400,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1197164400,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1274235200,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1183673400,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1261673900,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1221973700,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1199676100,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1216360100,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1300189100,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1248448000,1000,100000
-1,FFDP,4,61339,4.4103496E7,719.0123,1200163700,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1213152600,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1295913300,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1198636700,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1219129200,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1295240300,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1208421800,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1193833900,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1223063700,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1274449100,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1302666100,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1227850100,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1221583600,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1254953700,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1260072300,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1193983500,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1216529000,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1222088400,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1279719000,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1243667700,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1241134700,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1193622200,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1236808100,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1380923900,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1287851500,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1219343800,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1204037900,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1304254900,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1249680000,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1218764100,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1323734700,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1129679000,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1160214000,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1146085600,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1116538100,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1105086900,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1124232800,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1118147000,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1138350000,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1131538900,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1138103800,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1136201500,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1125053200,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1141334700,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1134614000,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1147327800,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1187756600,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1122881900,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1143948800,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1138911200,1000,100000
-1,FFDP,5,61339,4.4103496E7,719.0123,1209871500,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1299952200,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1225093700,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1188579300,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1144449400,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1157371900,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1139616700,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1138426700,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1157032300,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1131955700,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1188073100,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1265440600,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1264671000,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1233213800,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1292891900,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1264116600,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1255498100,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1255889800,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1256221300,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1255307200,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1246045000,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1267694700,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1203671100,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1149678000,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1153717400,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1163889000,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1154517600,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1140273800,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1226842300,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1156676000,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1161664000,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1174002500,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1172919600,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1172543100,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1147778400,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1144615000,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1158485100,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1154176200,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1154153400,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1148971600,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1163991100,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1146377400,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1159062900,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1167869400,1000,100000
-1,FFDP,6,61339,4.4103496E7,719.0123,1185997700,1000,100000
