id,type,no. of threads,number of bins,total spaces,average waste,time,bin Capacity,number of objects
-1,FFDP,18,748,286981.0,383.66443,24577100,500,1000
-1,FFDP,18,748,286981.0,383.66443,16127300,500,1000
-1,FFDP,18,748,286981.0,383.66443,15635900,500,1000
-1,FFDP,18,748,286981.0,383.66443,18307100,500,1000
-1,FFDP,18,748,286981.0,383.66443,30977900,500,1000
-1,FFDP,18,748,286981.0,383.66443,48601200,500,1000
-1,FFDP,18,748,286981.0,383.66443,106710300,500,1000
-1,FFDP,18,748,286981.0,383.66443,25101800,500,1000
-1,FFDP,18,748,286981.0,383.66443,48874600,500,1000
-1,FFDP,18,748,286981.0,383.66443,36422800,500,1000
-1,FFDP,18,748,286981.0,383.66443,12138300,500,1000
-1,FFDP,18,748,286981.0,383.66443,16583700,500,1000
-1,FFDP,18,748,286981.0,383.66443,18467900,500,1000
-1,FFDP,18,748,286981.0,383.66443,5264000,500,1000
-1,FFDP,18,748,286981.0,383.66443,4009100,500,1000
-1,FFDP,18,748,286981.0,383.66443,7883200,500,1000
-1,FFDP,18,748,286981.0,383.66443,12922500,500,1000
-1,FFDP,18,748,286981.0,383.66443,7939200,500,1000
-1,FFDP,18,748,286981.0,383.66443,7486100,500,1000
-1,FFDP,18,748,286981.0,383.66443,3402700,500,1000
-1,FFDP,18,748,286981.0,383.66443,12070600,500,1000
-1,FFDP,18,748,286981.0,383.66443,9581500,500,1000
-1,FFDP,18,748,286981.0,383.66443,25349600,500,1000
-1,FFDP,18,748,286981.0,383.66443,19694400,500,1000
-1,FFDP,18,748,286981.0,383.66443,39609600,500,1000
-1,FFDP,18,748,286981.0,383.66443,6603800,500,1000
-1,FFDP,18,748,286981.0,383.66443,6232100,500,1000
-1,FFDP,18,748,286981.0,383.66443,13490600,500,1000
-1,FFDP,18,748,286981.0,383.66443,6801300,500,1000
-1,FFDP,18,748,286981.0,383.66443,5165200,500,1000
