id,type,no. of threads,number of bins,total spaces,average waste,time,bin Capacity,number of objects
-1,FFDP,1,77336,2.7428848E7,354.67114,1469943799,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1377543000,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1338069300,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1285571099,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1300002300,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1295376300,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1291669400,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1281976801,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1283562800,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1276747300,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1289685101,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1278907500,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1380589100,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1278713299,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1276717800,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1277370701,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1292649400,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1364938400,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1292432199,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1280401200,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1299823500,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1283397400,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1315731500,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1312265600,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1274353000,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1287118000,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1273055600,500,110000
-1,FFDP,1,77336,2.7428848E7,354.67114,1276623200,500,110000
