id,type,no. of threads,number of bins,total spaces,average waste,time,bin Capacity,number of objects
-1,FFDP,7,748,286981.0,383.66443,27873700,500,1000
-1,FFDP,7,748,286981.0,383.66443,23848300,500,1000
-1,FFDP,7,748,286981.0,383.66443,15908300,500,1000
-1,FFDP,7,748,286981.0,383.66443,35881000,500,1000
-1,FFDP,7,748,286981.0,383.66443,29009900,500,1000
-1,FFDP,7,748,286981.0,383.66443,38588900,500,1000
-1,FFDP,7,748,286981.0,383.66443,35569200,500,1000
-1,FFDP,7,748,286981.0,383.66443,9758100,500,1000
-1,FFDP,7,748,286981.0,383.66443,7652900,500,1000
-1,FFDP,7,748,286981.0,383.66443,17542800,500,1000
-1,FFDP,7,748,286981.0,383.66443,11948100,500,1000
-1,FFDP,7,748,286981.0,383.66443,17634100,500,1000
-1,FFDP,7,748,286981.0,383.66443,13315400,500,1000
-1,FFDP,7,748,286981.0,383.66443,6215800,500,1000
-1,FFDP,7,748,286981.0,383.66443,6723500,500,1000
-1,FFDP,7,748,286981.0,383.66443,9443900,500,1000
-1,FFDP,7,748,286981.0,383.66443,15352300,500,1000
-1,FFDP,7,748,286981.0,383.66443,10146600,500,1000
-1,FFDP,7,748,286981.0,383.66443,11492700,500,1000
-1,FFDP,7,748,286981.0,383.66443,13215400,500,1000
-1,FFDP,7,748,286981.0,383.66443,4332300,500,1000
-1,FFDP,7,748,286981.0,383.66443,4436200,500,1000
-1,FFDP,7,748,286981.0,383.66443,4757100,500,1000
-1,FFDP,7,748,286981.0,383.66443,3294600,500,1000
-1,FFDP,7,748,286981.0,383.66443,2411100,500,1000
-1,FFDP,7,748,286981.0,383.66443,4994900,500,1000
-1,FFDP,7,748,286981.0,383.66443,10968900,500,1000
-1,FFDP,7,748,286981.0,383.66443,3286300,500,1000
-1,FFDP,7,748,286981.0,383.66443,8312600,500,1000
-1,FFDP,7,748,286981.0,383.66443,3217500,500,1000
