id,type,no. of threads,number of bins,total spaces,average waste,time,bin Capacity,number of objects
-1,FFDP,14,748,286981.0,383.66443,21810700,500,1000
-1,FFDP,14,748,286981.0,383.66443,9896700,500,1000
-1,FFDP,14,748,286981.0,383.66443,13192700,500,1000
-1,FFDP,14,748,286981.0,383.66443,10636100,500,1000
-1,FFDP,14,748,286981.0,383.66443,4601700,500,1000
-1,FFDP,14,748,286981.0,383.66443,4571800,500,1000
-1,FFDP,14,748,286981.0,383.66443,5041100,500,1000
-1,FFDP,14,748,286981.0,383.66443,4871300,500,1000
-1,FFDP,14,748,286981.0,383.66443,3857300,500,1000
-1,FFDP,14,748,286981.0,383.66443,5563600,500,1000
-1,FFDP,14,748,286981.0,383.66443,4598800,500,1000
-1,FFDP,14,748,286981.0,383.66443,5797900,500,1000
-1,FFDP,14,748,286981.0,383.66443,7002300,500,1000
-1,FFDP,14,748,286981.0,383.66443,6371100,500,1000
-1,FFDP,14,748,286981.0,383.66443,8335100,500,1000
-1,FFDP,14,748,286981.0,383.66443,10908900,500,1000
-1,FFDP,14,748,286981.0,383.66443,112436300,500,1000
-1,FFDP,14,748,286981.0,383.66443,105239000,500,1000
-1,FFDP,14,748,286981.0,383.66443,3332600,500,1000
-1,FFDP,14,748,286981.0,383.66443,6845900,500,1000
-1,FFDP,14,748,286981.0,383.66443,29653100,500,1000
-1,FFDP,14,748,286981.0,383.66443,22925000,500,1000
-1,FFDP,14,748,286981.0,383.66443,3467800,500,1000
-1,FFDP,14,748,286981.0,383.66443,23298000,500,1000
-1,FFDP,14,748,286981.0,383.66443,4019600,500,1000
-1,FFDP,14,748,286981.0,383.66443,15913900,500,1000
-1,FFDP,14,748,286981.0,383.66443,7388500,500,1000
-1,FFDP,14,748,286981.0,383.66443,9083300,500,1000
-1,FFDP,14,748,286981.0,383.66443,4984500,500,1000
-1,FFDP,14,748,286981.0,383.66443,3536000,500,1000
