id,type,no. of threads,number of bins,total spaces,average waste,time,bin Capacity,number of objects
-1,FFDP,20,748,286981.0,383.66443,45117500,500,1000
-1,FFDP,20,748,286981.0,383.66443,126377600,500,1000
-1,FFDP,20,748,286981.0,383.66443,41194000,500,1000
-1,FFDP,20,748,286981.0,383.66443,33365000,500,1000
-1,FFDP,20,748,286981.0,383.66443,8186000,500,1000
-1,FFDP,20,748,286981.0,383.66443,9420600,500,1000
-1,FFDP,20,748,286981.0,383.66443,9473000,500,1000
-1,FFDP,20,748,286981.0,383.66443,5798600,500,1000
-1,FFDP,20,748,286981.0,383.66443,4858800,500,1000
-1,FFDP,20,748,286981.0,383.66443,4889600,500,1000
-1,FFDP,20,748,286981.0,383.66443,3989600,500,1000
-1,FFDP,20,748,286981.0,383.66443,5589600,500,1000
-1,FFDP,20,748,286981.0,383.66443,7896700,500,1000
-1,FFDP,20,748,286981.0,383.66443,9325400,500,1000
-1,FFDP,20,748,286981.0,383.66443,7920100,500,1000
-1,FFDP,20,748,286981.0,383.66443,13007000,500,1000
-1,FFDP,20,748,286981.0,383.66443,6538200,500,1000
-1,FFDP,20,748,286981.0,383.66443,6453200,500,1000
-1,FFDP,20,748,286981.0,383.66443,5821600,500,1000
-1,FFDP,20,748,286981.0,383.66443,6710200,500,1000
-1,FFDP,20,748,286981.0,383.66443,7439700,500,1000
-1,FFDP,20,748,286981.0,383.66443,6875700,500,1000
-1,FFDP,20,748,286981.0,383.66443,3024300,500,1000
-1,FFDP,20,748,286981.0,383.66443,5158500,500,1000
-1,FFDP,20,748,286981.0,383.66443,14820700,500,1000
-1,FFDP,20,748,286981.0,383.66443,6026800,500,1000
-1,FFDP,20,748,286981.0,383.66443,22076700,500,1000
-1,FFDP,20,748,286981.0,383.66443,105176200,500,1000
-1,FFDP,20,748,286981.0,383.66443,38244600,500,1000
-1,FFDP,20,748,286981.0,383.66443,22604200,500,1000
