id,type,no. of threads,number of bins,total spaces,average waste,time,bin Capacity,number of objects
-1,FFDP,6,748,286981.0,383.66443,57835100,500,1000
-1,FFDP,6,748,286981.0,383.66443,28880800,500,1000
-1,FFDP,6,748,286981.0,383.66443,20612400,500,1000
-1,FFDP,6,748,286981.0,383.66443,13312100,500,1000
-1,FFDP,6,748,286981.0,383.66443,5332600,500,1000
-1,FFDP,6,748,286981.0,383.66443,8479100,500,1000
-1,FFDP,6,748,286981.0,383.66443,6885500,500,1000
-1,FFDP,6,748,286981.0,383.66443,5445600,500,1000
-1,FFDP,6,748,286981.0,383.66443,2748100,500,1000
-1,FFDP,6,748,286981.0,383.66443,4826900,500,1000
-1,FFDP,6,748,286981.0,383.66443,6213200,500,1000
-1,FFDP,6,748,286981.0,383.66443,5634300,500,1000
-1,FFDP,6,748,286981.0,383.66443,3347600,500,1000
-1,FFDP,6,748,286981.0,383.66443,3090600,500,1000
-1,FFDP,6,748,286981.0,383.66443,4088300,500,1000
-1,FFDP,6,748,286981.0,383.66443,13463100,500,1000
-1,FFDP,6,748,286981.0,383.66443,3363100,500,1000
-1,FFDP,6,748,286981.0,383.66443,4547400,500,1000
-1,FFDP,6,748,286981.0,383.66443,3751900,500,1000
-1,FFDP,6,748,286981.0,383.66443,2888100,500,1000
-1,FFDP,6,748,286981.0,383.66443,2373400,500,1000
-1,FFDP,6,748,286981.0,383.66443,10001800,500,1000
-1,FFDP,6,748,286981.0,383.66443,3360400,500,1000
-1,FFDP,6,748,286981.0,383.66443,24938200,500,1000
-1,FFDP,6,748,286981.0,383.66443,3306500,500,1000
-1,FFDP,6,748,286981.0,383.66443,27228700,500,1000
-1,FFDP,6,748,286981.0,383.66443,39548900,500,1000
-1,FFDP,6,748,286981.0,383.66443,37311600,500,1000
-1,FFDP,6,748,286981.0,383.66443,11556200,500,1000
-1,FFDP,6,748,286981.0,383.66443,13064900,500,1000
