id,type,no. of threads,number of bins,total spaces,average waste,time,bin Capacity,number of objects
-1,FFDP,1,748,286981.0,383.66443,35773200,500,1000
-1,FFDP,1,748,286981.0,383.66443,12403400,500,1000
-1,FFDP,1,748,286981.0,383.66443,11890600,500,1000
-1,FFDP,1,748,286981.0,383.66443,9336900,500,1000
-1,FFDP,1,748,286981.0,383.66443,9641300,500,1000
-1,FFDP,1,748,286981.0,383.66443,2682200,500,1000
-1,FFDP,1,748,286981.0,383.66443,1982600,500,1000
-1,FFDP,1,748,286981.0,383.66443,3971300,500,1000
-1,FFDP,1,748,286981.0,383.66443,3717200,500,1000
-1,FFDP,1,748,286981.0,383.66443,4382000,500,1000
-1,FFDP,1,748,286981.0,383.66443,1535100,500,1000
-1,FFDP,1,748,286981.0,383.66443,6389900,500,1000
-1,FFDP,1,748,286981.0,383.66443,2225500,500,1000
-1,FFDP,1,748,286981.0,383.66443,2153000,500,1000
-1,FFDP,1,748,286981.0,383.66443,5246500,500,1000
-1,FFDP,1,748,286981.0,383.66443,5875300,500,1000
-1,FFDP,1,748,286981.0,383.66443,2070700,500,1000
-1,FFDP,1,748,286981.0,383.66443,2633200,500,1000
-1,FFDP,1,748,286981.0,383.66443,4047500,500,1000
-1,FFDP,1,748,286981.0,383.66443,1492000,500,1000
-1,FFDP,1,748,286981.0,383.66443,4792100,500,1000
-1,FFDP,1,748,286981.0,383.66443,1612400,500,1000
-1,FFDP,1,748,286981.0,383.66443,1257500,500,1000
-1,FFDP,1,748,286981.0,383.66443,6842100,500,1000
-1,FFDP,1,748,286981.0,383.66443,2917800,500,1000
-1,FFDP,1,748,286981.0,383.66443,5420100,500,1000
-1,FFDP,1,748,286981.0,383.66443,13843300,500,1000
-1,FFDP,1,748,286981.0,383.66443,9708000,500,1000
-1,FFDP,1,748,286981.0,383.66443,2784300,500,1000
-1,FFDP,1,748,286981.0,383.66443,61629600,500,1000
