id,type,no. of threads,number of bins,total spaces,average waste,time,bin Capacity,number of objects
-1,FFDP,19,748,286981.0,383.66443,23871300,500,1000
-1,FFDP,19,748,286981.0,383.66443,10973300,500,1000
-1,FFDP,19,748,286981.0,383.66443,18121800,500,1000
-1,FFDP,19,748,286981.0,383.66443,12445800,500,1000
-1,FFDP,19,748,286981.0,383.66443,6178800,500,1000
-1,FFDP,19,748,286981.0,383.66443,5096100,500,1000
-1,FFDP,19,748,286981.0,383.66443,6647800,500,1000
-1,FFDP,19,748,286981.0,383.66443,6182300,500,1000
-1,FFDP,19,748,286981.0,383.66443,9452900,500,1000
-1,FFDP,19,748,286981.0,383.66443,9301800,500,1000
-1,FFDP,19,748,286981.0,383.66443,61645400,500,1000
-1,FFDP,19,748,286981.0,383.66443,97844300,500,1000
-1,FFDP,19,748,286981.0,383.66443,56322000,500,1000
-1,FFDP,19,748,286981.0,383.66443,40797900,500,1000
-1,FFDP,19,748,286981.0,383.66443,41464400,500,1000
-1,FFDP,19,748,286981.0,383.66443,5738300,500,1000
-1,FFDP,19,748,286981.0,383.66443,3996900,500,1000
-1,FFDP,19,748,286981.0,383.66443,4769200,500,1000
-1,FFDP,19,748,286981.0,383.66443,7218800,500,1000
-1,FFDP,19,748,286981.0,383.66443,26230500,500,1000
-1,FFDP,19,748,286981.0,383.66443,23338100,500,1000
-1,FFDP,19,748,286981.0,383.66443,8207500,500,1000
-1,FFDP,19,748,286981.0,383.66443,5553400,500,1000
-1,FFDP,19,748,286981.0,383.66443,10544300,500,1000
-1,FFDP,19,748,286981.0,383.66443,233964800,500,1000
-1,FFDP,19,748,286981.0,383.66443,31063800,500,1000
-1,FFDP,19,748,286981.0,383.66443,15506200,500,1000
-1,FFDP,19,748,286981.0,383.66443,5097900,500,1000
-1,FFDP,19,748,286981.0,383.66443,6924400,500,1000
-1,FFDP,19,748,286981.0,383.66443,3857400,500,1000
