id,type,no. of threads,number of bins,total spaces,average waste,time,bin Capacity,number of objects
-1,FFDP,17,748,286981.0,383.66443,31271200,500,1000
-1,FFDP,17,748,286981.0,383.66443,15367000,500,1000
-1,FFDP,17,748,286981.0,383.66443,16967500,500,1000
-1,FFDP,17,748,286981.0,383.66443,16378100,500,1000
-1,FFDP,17,748,286981.0,383.66443,13494700,500,1000
-1,FFDP,17,748,286981.0,383.66443,6849800,500,1000
-1,FFDP,17,748,286981.0,383.66443,4921100,500,1000
-1,FFDP,17,748,286981.0,383.66443,15819600,500,1000
-1,FFDP,17,748,286981.0,383.66443,13631700,500,1000
-1,FFDP,17,748,286981.0,383.66443,5850900,500,1000
-1,FFDP,17,748,286981.0,383.66443,211152100,500,1000
-1,FFDP,17,748,286981.0,383.66443,28342100,500,1000
-1,FFDP,17,748,286981.0,383.66443,7569900,500,1000
-1,FFDP,17,748,286981.0,383.66443,12560900,500,1000
-1,FFDP,17,748,286981.0,383.66443,7762900,500,1000
-1,FFDP,17,748,286981.0,383.66443,11635300,500,1000
-1,FFDP,17,748,286981.0,383.66443,5423000,500,1000
-1,FFDP,17,748,286981.0,383.66443,4504500,500,1000
-1,FFDP,17,748,286981.0,383.66443,8729000,500,1000
-1,FFDP,17,748,286981.0,383.66443,11264900,500,1000
-1,FFDP,17,748,286981.0,383.66443,9350000,500,1000
-1,FFDP,17,748,286981.0,383.66443,10781300,500,1000
-1,FFDP,17,748,286981.0,383.66443,2879700,500,1000
-1,FFDP,17,748,286981.0,383.66443,8528600,500,1000
-1,FFDP,17,748,286981.0,383.66443,6217800,500,1000
-1,FFDP,17,748,286981.0,383.66443,8404200,500,1000
-1,FFDP,17,748,286981.0,383.66443,7350600,500,1000
-1,FFDP,17,748,286981.0,383.66443,7163200,500,1000
-1,FFDP,17,748,286981.0,383.66443,8238000,500,1000
-1,FFDP,17,748,286981.0,383.66443,8366200,500,1000
