id,type,no. of threads,number of bins,total spaces,average waste,time,bin Capacity,number of objects
-1,FFDP,12,748,286981.0,383.66443,49467500,500,1000
-1,FFDP,12,748,286981.0,383.66443,86391900,500,1000
-1,FFDP,12,748,286981.0,383.66443,30607100,500,1000
-1,FFDP,12,748,286981.0,383.66443,34001600,500,1000
-1,FFDP,12,748,286981.0,383.66443,7429700,500,1000
-1,FFDP,12,748,286981.0,383.66443,4218600,500,1000
-1,FFDP,12,748,286981.0,383.66443,4039800,500,1000
-1,FFDP,12,748,286981.0,383.66443,3900500,500,1000
-1,FFDP,12,748,286981.0,383.66443,3474800,500,1000
-1,FFDP,12,748,286981.0,383.66443,3809400,500,1000
-1,FFDP,12,748,286981.0,383.66443,3167600,500,1000
-1,FFDP,12,748,286981.0,383.66443,3102800,500,1000
-1,FFDP,12,748,286981.0,383.66443,4066000,500,1000
-1,FFDP,12,748,286981.0,383.66443,5334300,500,1000
-1,FFDP,12,748,286981.0,383.66443,3747900,500,1000
-1,FFDP,12,748,286981.0,383.66443,8099800,500,1000
-1,FFDP,12,748,286981.0,383.66443,4578400,500,1000
-1,FFDP,12,748,286981.0,383.66443,4911400,500,1000
-1,FFDP,12,748,286981.0,383.66443,12635300,500,1000
-1,FFDP,12,748,286981.0,383.66443,3723500,500,1000
-1,FFDP,12,748,286981.0,383.66443,7044700,500,1000
-1,FFDP,12,748,286981.0,383.66443,9059100,500,1000
-1,FFDP,12,748,286981.0,383.66443,5522400,500,1000
-1,FFDP,12,748,286981.0,383.66443,12797900,500,1000
-1,FFDP,12,748,286981.0,383.66443,19408200,500,1000
-1,FFDP,12,748,286981.0,383.66443,119427300,500,1000
-1,FFDP,12,748,286981.0,383.66443,111223600,500,1000
-1,FFDP,12,748,286981.0,383.66443,16008300,500,1000
-1,FFDP,12,748,286981.0,383.66443,7214500,500,1000
-1,FFDP,12,748,286981.0,383.66443,5107800,500,1000
