id,type,no. of threads,number of bins,total spaces,average waste,time,bin Capacity,number of objects
-1,FFDP,3,748,286981.0,383.66443,34380000,500,1000
-1,FFDP,3,748,286981.0,383.66443,12799100,500,1000
-1,FFDP,3,748,286981.0,383.66443,12155600,500,1000
-1,FFDP,3,748,286981.0,383.66443,4042200,500,1000
-1,FFDP,3,748,286981.0,383.66443,3962500,500,1000
-1,FFDP,3,748,286981.0,383.66443,2150100,500,1000
-1,FFDP,3,748,286981.0,383.66443,4372000,500,1000
-1,FFDP,3,748,286981.0,383.66443,2192900,500,1000
-1,FFDP,3,748,286981.0,383.66443,4901500,500,1000
-1,FFDP,3,748,286981.0,383.66443,2319600,500,1000
-1,FFDP,3,748,286981.0,383.66443,7984400,500,1000
-1,FFDP,3,748,286981.0,383.66443,3599000,500,1000
-1,FFDP,3,748,286981.0,383.66443,8667200,500,1000
-1,FFDP,3,748,286981.0,383.66443,4509800,500,1000
-1,FFDP,3,748,286981.0,383.66443,2328000,500,1000
-1,FFDP,3,748,286981.0,383.66443,6554800,500,1000
-1,FFDP,3,748,286981.0,383.66443,6910400,500,1000
-1,FFDP,3,748,286981.0,383.66443,6829000,500,1000
-1,FFDP,3,748,286981.0,383.66443,26394200,500,1000
-1,FFDP,3,748,286981.0,383.66443,4417800,500,1000
-1,FFDP,3,748,286981.0,383.66443,13811800,500,1000
-1,FFDP,3,748,286981.0,383.66443,23744100,500,1000
-1,FFDP,3,748,286981.0,383.66443,60700300,500,1000
-1,FFDP,3,748,286981.0,383.66443,57704700,500,1000
-1,FFDP,3,748,286981.0,383.66443,40010800,500,1000
-1,FFDP,3,748,286981.0,383.66443,19914600,500,1000
-1,FFDP,3,748,286981.0,383.66443,3677800,500,1000
-1,FFDP,3,748,286981.0,383.66443,1797800,500,1000
-1,FFDP,3,748,286981.0,383.66443,4781600,500,1000
-1,FFDP,3,748,286981.0,383.66443,1505500,500,1000
