id,type,no. of threads,number of bins,total spaces,average waste,time,bin Capacity,number of objects
-1,FFDP,9,748,286981.0,383.66443,20987300,500,1000
-1,FFDP,9,748,286981.0,383.66443,11744400,500,1000
-1,FFDP,9,748,286981.0,383.66443,12182700,500,1000
-1,FFDP,9,748,286981.0,383.66443,12136900,500,1000
-1,FFDP,9,748,286981.0,383.66443,6655100,500,1000
-1,FFDP,9,748,286981.0,383.66443,6101800,500,1000
-1,FFDP,9,748,286981.0,383.66443,5435000,500,1000
-1,FFDP,9,748,286981.0,383.66443,8918100,500,1000
-1,FFDP,9,748,286981.0,383.66443,9734800,500,1000
-1,FFDP,9,748,286981.0,383.66443,159183200,500,1000
-1,FFDP,9,748,286981.0,383.66443,112290500,500,1000
-1,FFDP,9,748,286981.0,383.66443,8049000,500,1000
-1,FFDP,9,748,286981.0,383.66443,31093200,500,1000
-1,FFDP,9,748,286981.0,383.66443,10371600,500,1000
-1,FFDP,9,748,286981.0,383.66443,7353800,500,1000
-1,FFDP,9,748,286981.0,383.66443,3656200,500,1000
-1,FFDP,9,748,286981.0,383.66443,6603500,500,1000
-1,FFDP,9,748,286981.0,383.66443,3384100,500,1000
-1,FFDP,9,748,286981.0,383.66443,4165800,500,1000
-1,FFDP,9,748,286981.0,383.66443,5088000,500,1000
-1,FFDP,9,748,286981.0,383.66443,3656100,500,1000
-1,FFDP,9,748,286981.0,383.66443,3728400,500,1000
-1,FFDP,9,748,286981.0,383.66443,4066400,500,1000
-1,FFDP,9,748,286981.0,383.66443,3207200,500,1000
-1,FFDP,9,748,286981.0,383.66443,2845000,500,1000
-1,FFDP,9,748,286981.0,383.66443,5488000,500,1000
-1,FFDP,9,748,286981.0,383.66443,4116200,500,1000
-1,FFDP,9,748,286981.0,383.66443,5522300,500,1000
-1,FFDP,9,748,286981.0,383.66443,3253800,500,1000
-1,FFDP,9,748,286981.0,383.66443,2622200,500,1000
