id,type,no. of threads,number of bins,total spaces,average waste,time,bin Capacity,number of objects
-1,FFDP,2,748,286981.0,383.66443,24316600,500,1000
-1,FFDP,2,748,286981.0,383.66443,8084900,500,1000
-1,FFDP,2,748,286981.0,383.66443,9261200,500,1000
-1,FFDP,2,748,286981.0,383.66443,8979400,500,1000
-1,FFDP,2,748,286981.0,383.66443,11513400,500,1000
-1,FFDP,2,748,286981.0,383.66443,10376700,500,1000
-1,FFDP,2,748,286981.0,383.66443,2365800,500,1000
-1,FFDP,2,748,286981.0,383.66443,4591900,500,1000
-1,FFDP,2,748,286981.0,383.66443,7210100,500,1000
-1,FFDP,2,748,286981.0,383.66443,3791000,500,1000
-1,FFDP,2,748,286981.0,383.66443,11097700,500,1000
-1,FFDP,2,748,286981.0,383.66443,19137300,500,1000
-1,FFDP,2,748,286981.0,383.66443,123374100,500,1000
-1,FFDP,2,748,286981.0,383.66443,51407600,500,1000
-1,FFDP,2,748,286981.0,383.66443,15840200,500,1000
-1,FFDP,2,748,286981.0,383.66443,41506900,500,1000
-1,FFDP,2,748,286981.0,383.66443,16764300,500,1000
-1,FFDP,2,748,286981.0,383.66443,1534400,500,1000
-1,FFDP,2,748,286981.0,383.66443,9025300,500,1000
-1,FFDP,2,748,286981.0,383.66443,8381500,500,1000
-1,FFDP,2,748,286981.0,383.66443,1969000,500,1000
-1,FFDP,2,748,286981.0,383.66443,2349300,500,1000
-1,FFDP,2,748,286981.0,383.66443,4876300,500,1000
-1,FFDP,2,748,286981.0,383.66443,1990000,500,1000
-1,FFDP,2,748,286981.0,383.66443,6708500,500,1000
-1,FFDP,2,748,286981.0,383.66443,3479300,500,1000
-1,FFDP,2,748,286981.0,383.66443,1628800,500,1000
-1,FFDP,2,748,286981.0,383.66443,1536100,500,1000
-1,FFDP,2,748,286981.0,383.66443,1478600,500,1000
-1,FFDP,2,748,286981.0,383.66443,4643700,500,1000
