id,type,no. of threads,number of bins,total spaces,average waste,time,bin Capacity,number of objects
-1,FFDP,13,748,286981.0,383.66443,38088100,500,1000
-1,FFDP,13,748,286981.0,383.66443,12950400,500,1000
-1,FFDP,13,748,286981.0,383.66443,15247200,500,1000
-1,FFDP,13,748,286981.0,383.66443,20715300,500,1000
-1,FFDP,13,748,286981.0,383.66443,13713500,500,1000
-1,FFDP,13,748,286981.0,383.66443,4790200,500,1000
-1,FFDP,13,748,286981.0,383.66443,4407800,500,1000
-1,FFDP,13,748,286981.0,383.66443,4594200,500,1000
-1,FFDP,13,748,286981.0,383.66443,4894300,500,1000
-1,FFDP,13,748,286981.0,383.66443,6120300,500,1000
-1,FFDP,13,748,286981.0,383.66443,10123600,500,1000
-1,FFDP,13,748,286981.0,383.66443,7652700,500,1000
-1,FFDP,13,748,286981.0,383.66443,6331400,500,1000
-1,FFDP,13,748,286981.0,383.66443,3916700,500,1000
-1,FFDP,13,748,286981.0,383.66443,11664100,500,1000
-1,FFDP,13,748,286981.0,383.66443,6916300,500,1000
-1,FFDP,13,748,286981.0,383.66443,17570900,500,1000
-1,FFDP,13,748,286981.0,383.66443,50118000,500,1000
-1,FFDP,13,748,286981.0,383.66443,30010900,500,1000
-1,FFDP,13,748,286981.0,383.66443,68618000,500,1000
-1,FFDP,13,748,286981.0,383.66443,7200600,500,1000
-1,FFDP,13,748,286981.0,383.66443,6867100,500,1000
-1,FFDP,13,748,286981.0,383.66443,4472300,500,1000
-1,FFDP,13,748,286981.0,383.66443,5741400,500,1000
-1,FFDP,13,748,286981.0,383.66443,5528600,500,1000
-1,FFDP,13,748,286981.0,383.66443,4329700,500,1000
-1,FFDP,13,748,286981.0,383.66443,5963000,500,1000
-1,FFDP,13,748,286981.0,383.66443,5515200,500,1000
-1,FFDP,13,748,286981.0,383.66443,4887500,500,1000
-1,FFDP,13,748,286981.0,383.66443,3947200,500,1000
